Plant,Date,Shift,Material Number,Bench,BWE,TWH,EWH,Stoppage,secs,BOUND HOURS,Time From,Time to,Duration,Group code,Cause code,stopcode,Remarks,Group code text,Cause code text
M002,08-12-2022,III,SF01OBURDEN,SBS,TAK I,06.40,06.40,01.20,4800,00.00,0440,0510,00.30,44,09,4409,S2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,08-12-2022,III,SF01OBURDEN,SBS,TAK I,06.40,06.40,01.20,4800,00.00,0510,0600,00.50,40,05,4005,"S2,S5 TE Cleaning",Conveyor Operation,TE cleaning
M002,09-12-2022,I,SF01OBURDEN,SBS,1448,03.30,03.30,04.30,16200,00.00,0900,0930,00.30,45,01,4501,"S1, S6 Roller removal",Conveyor CMM,Line  roller changing/removal
M002,09-12-2022,I,SF01OBURDEN,SBS,1448,03.30,03.30,04.30,16200,00.00,1000,1200,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,09-12-2022,I,SF01OBURDEN,SBS,1448,03.30,03.30,04.30,16200,00.00,1200,1215,00.15,44,09,4409,S2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,09-12-2022,I,SF01OBURDEN,SBS,1448,03.30,03.30,04.30,16200,00.00,1215,1230,00.15,45,01,4501,S6 Roller fixing,Conveyor CMM,Line  roller changing/removal
M002,09-12-2022,I,SF01OBURDEN,SBS,1448,03.30,03.30,04.30,16200,00.00,1230,1300,00.30,46,02,4602,FST(I) 4th Bottom roller changing,Conveyor CMRR,DH Changing of belt drive gear box in primary LHS
M002,09-12-2022,I,SF01OBURDEN,SBS,1448,03.30,03.30,04.30,16200,00.00,1300,1400,01.00,10,01,1001,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
M002,09-12-2022,I,SF01OBURDEN,SBS,1571,04.45,04.45,03.15,11700,00.00,0900,0930,00.30,45,01,4501,S6 Roller removal,Conveyor CMM,Line  roller changing/removal
M002,09-12-2022,I,SF01OBURDEN,SBS,1571,04.45,04.45,03.15,11700,00.00,1000,1200,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,09-12-2022,I,SF01OBURDEN,SBS,1571,04.45,04.45,03.15,11700,00.00,1215,1230,00.15,45,01,4501,S6 Roller fixing,Conveyor CMM,Line  roller changing/removal
M002,09-12-2022,I,SF01OBURDEN,SBS,1571,04.45,04.45,03.15,11700,00.00,1300,1330,00.30,10,01,1001,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
M002,09-12-2022,I,SF01OBURDEN,SBS,TAK I,05.00,05.00,03.00,10800,00.00,1000,1200,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,09-12-2022,I,SF01OBURDEN,SBS,TAK I,05.00,05.00,03.00,10800,00.00,1200,1215,00.15,44,09,4409,S2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,09-12-2022,I,SF01OBURDEN,SBS,TAK I,05.00,05.00,03.00,10800,00.00,1215,1230,00.15,45,01,4501,S6 Roller fixing,Conveyor CMM,Line  roller changing/removal
M002,09-12-2022,I,SF01OBURDEN,SBS,TAK I,05.00,05.00,03.00,10800,00.00,1230,1300,00.30,45,01,4501,"S1, S6 Roller removal",Conveyor CMM,Line  roller changing/removal
M002,09-12-2022,II,SF01OBURDEN,SBS,1448,06.30,06.30,01.30,5400,00.00,1945,2045,01.00,44,09,4409,"S5, S2 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
M002,09-12-2022,II,SF01OBURDEN,SBS,1448,06.30,06.30,01.30,5400,00.00,2100,2130,00.30,45,01,4501,"S1, S2 Roller removal",Conveyor CMM,Line  roller changing/removal
M002,09-12-2022,II,SF01OBURDEN,SBS,1571,06.00,06.00,02.00,7200,00.00,1945,2045,01.00,44,09,4409,S5 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,09-12-2022,II,SF01OBURDEN,SBS,1571,06.00,06.00,02.00,7200,00.00,2100,2130,00.30,10,01,1001,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
M002,09-12-2022,II,SF01OBURDEN,SBS,1571,06.00,06.00,02.00,7200,00.00,2130,2200,00.30,20,99,2099,MTC-5 & MTC-11 Re-positioning,MTC Operation,Others
M002,09-12-2022,II,SF01OBURDEN,SBS,TAK I,06.30,06.30,01.30,5400,00.00,1945,2045,01.00,44,09,4409,"S5, S2 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
M002,09-12-2022,II,SF01OBURDEN,SBS,TAK I,06.30,06.30,01.30,5400,00.00,2100,2130,00.30,45,01,4501,"S1, S2 Roller removal",Conveyor CMM,Line  roller changing/removal
M002,09-12-2022,III,SF01OBURDEN,SBS,1448,05.15,05.15,02.45,9900,00.00,2345,0015,00.30,40,99,4099,S3 TE Cleaning due to 1571 discharge soil spillage,Conveyor Operation,Other
M002,09-12-2022,III,SF01OBURDEN,SBS,1448,05.15,05.15,02.45,9900,00.00,0015,0115,01.00,07,01,0701,Rain,Common Miscellaneous,Rain
M002,09-12-2022,III,SF01OBURDEN,SBS,1448,05.15,05.15,02.45,9900,00.00,0230,0245,00.15,44,99,4499,S5 Edge core cutting,Conveyor Vulcanising,Others
M002,09-12-2022,III,SF01OBURDEN,SBS,1448,05.15,05.15,02.45,9900,00.00,0300,0400,01.00,07,01,0701,Rain,Common Miscellaneous,Rain
M002,09-12-2022,III,SF01OBURDEN,SBS,1571,03.45,03.45,04.15,15300,00.00,2345,0015,00.30,40,99,4099,S3 TE Cleaning due to 1571 discharge soil spillage,Conveyor Operation,Other
M002,09-12-2022,III,SF01OBURDEN,SBS,1571,03.45,03.45,04.15,15300,00.00,0015,0115,01.00,07,01,0701,Rain,Common Miscellaneous,Rain
M002,09-12-2022,III,SF01OBURDEN,SBS,1571,03.45,03.45,04.15,15300,00.00,0230,0245,00.15,44,99,4499,S5 Edge core cutting,Conveyor Vulcanising,Others
M002,09-12-2022,III,SF01OBURDEN,SBS,1571,03.45,03.45,04.15,15300,00.00,0300,0400,01.00,07,01,0701,Rain,Common Miscellaneous,Rain
M002,09-12-2022,III,SF01OBURDEN,SBS,1571,03.45,03.45,04.15,15300,00.00,0430,0600,01.30,18,99,1899,D/Boom (Turn table area side) Snub pulley damaged,BWE Electrical,Others
M002,09-12-2022,III,SF01OBURDEN,SBS,TAK I,05.15,05.15,02.45,9900,00.00,2345,0015,00.30,40,99,4099,S3 TE Cleaning due to 1571 discharge soil spillage,Conveyor Operation,Other
M002,09-12-2022,III,SF01OBURDEN,SBS,TAK I,05.15,05.15,02.45,9900,00.00,0015,0115,01.00,07,01,0701,Rain,Common Miscellaneous,Rain
M002,09-12-2022,III,SF01OBURDEN,SBS,TAK I,05.15,05.15,02.45,9900,00.00,0230,0245,00.15,44,99,4499,S5 Edge core cutting,Conveyor Vulcanising,Others
M002,09-12-2022,III,SF01OBURDEN,SBS,TAK I,05.15,05.15,02.45,9900,00.00,0300,0400,01.00,07,01,0701,Rain,Common Miscellaneous,Rain
M002,10-12-2022,I,SF01OBURDEN,SBS,1448,03.45,03.45,04.15,15300,00.00,0600,0645,00.45,00,01,0001,Late arrival/change of crew.,Common Operation,Late arrival/change of crew.
M002,10-12-2022,I,SF01OBURDEN,SBS,1448,03.45,03.45,04.15,15300,00.00,0645,0730,00.45,44,12,4412,"S1,S5 TE Cleaning due to through cut",Conveyor Vulcanising,Through cut repair work
M002,10-12-2022,I,SF01OBURDEN,SBS,1448,03.45,03.45,04.15,15300,00.00,1015,1215,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,10-12-2022,I,SF01OBURDEN,SBS,1448,03.45,03.45,04.15,15300,00.00,1215,1230,00.15,44,09,4409,S7 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,10-12-2022,I,SF01OBURDEN,SBS,1448,03.45,03.45,04.15,15300,00.00,1230,1300,00.30,45,01,4501,S6 Frame no : 101 Frame changing work,Conveyor CMM,Line  roller changing/removal
M002,10-12-2022,I,SF01OBURDEN,SBS,1571,01.00,01.00,07.00,25200,00.00,0600,1015,04.15,10,99,1099,D/Boom (Turn table area) Snub pully got cut & Changing,BWE Operation,Others
M002,10-12-2022,I,SF01OBURDEN,SBS,1571,01.00,01.00,07.00,25200,00.00,1015,1215,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,10-12-2022,I,SF01OBURDEN,SBS,1571,01.00,01.00,07.00,25200,00.00,1215,1230,00.15,44,09,4409,S7 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,10-12-2022,I,SF01OBURDEN,SBS,1571,01.00,01.00,07.00,25200,00.00,1230,1300,00.30,45,01,4501,S6 Frame no : 101 Frame changing work,Conveyor CMM,Line  roller changing/removal
M002,10-12-2022,I,SF01OBURDEN,SBS,TAK I,03.45,03.45,04.15,15300,00.00,0600,0645,00.45,00,01,0001,Late arrival/change of crew.,Common Operation,Late arrival/change of crew.
M002,10-12-2022,I,SF01OBURDEN,SBS,TAK I,03.45,03.45,04.15,15300,00.00,0645,0730,00.45,44,12,4412,"S1,S5 TE Cleaning due to through cut",Conveyor Vulcanising,Through cut repair work
M002,10-12-2022,I,SF01OBURDEN,SBS,TAK I,03.45,03.45,04.15,15300,00.00,1015,1215,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,10-12-2022,I,SF01OBURDEN,SBS,TAK I,03.45,03.45,04.15,15300,00.00,1215,1230,00.15,44,09,4409,S7 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,10-12-2022,I,SF01OBURDEN,SBS,TAK I,03.45,03.45,04.15,15300,00.00,1230,1300,00.30,45,01,4501,S6 Frame no : 101 Frame changing work,Conveyor CMM,Line  roller changing/removal
M002,10-12-2022,II,SF01OBURDEN,SBS,1448,06.45,06.45,01.15,4500,00.00,1630,1645,00.15,10,16,1016,Foreign material removal from cutface,BWE Operation,Foreign material removal from cutface
M002,10-12-2022,II,SF01OBURDEN,SBS,1448,06.45,06.45,01.15,4500,00.00,1900,2000,01.00,44,09,4409,S2 & S5 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,10-12-2022,II,SF01OBURDEN,SBS,1571,04.45,04.45,03.15,11700,00.00,1800,1845,00.45,10,01,1001,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
M002,10-12-2022,II,SF01OBURDEN,SBS,1571,04.45,04.45,03.15,11700,00.00,1900,2000,01.00,44,09,4409,"S2, S3 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
M002,10-12-2022,II,SF01OBURDEN,SBS,1571,04.45,04.45,03.15,11700,00.00,2000,2045,00.45,10,12,1012,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
M002,10-12-2022,II,SF01OBURDEN,SBS,1571,04.45,04.45,03.15,11700,00.00,2115,2200,00.45,28,99,2899,MTC-11 to MTC-5 Sequence trouble,MTC Electrical,Others
M002,10-12-2022,II,SF01OBURDEN,SBS,TAK I,07.00,07.00,01.00,3600,00.00,1900,2000,01.00,44,09,4409,S2 & S5 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,10-12-2022,III,SF01OBURDEN,SBS,1448,04.45,04.45,03.15,11700,00.00,2200,2230,00.30,00,58,0058,Poor approach,Common Operation,Poor approach
M002,10-12-2022,III,SF01OBURDEN,SBS,1448,04.45,04.45,03.15,11700,00.00,0000,0045,00.45,10,12,1012,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
M002,10-12-2022,III,SF01OBURDEN,SBS,1448,04.45,04.45,03.15,11700,00.00,0045,0145,01.00,10,99,1099,M/C Loading unit chute Shunting problem,BWE Operation,Others
M002,10-12-2022,III,SF01OBURDEN,SBS,1448,04.45,04.45,03.15,11700,00.00,0500,0600,01.00,40,05,4005,S3 TE Cleaning,Conveyor Operation,TE cleaning
M002,10-12-2022,III,SF01OBURDEN,SBS,1571,06.30,06.30,01.30,5400,00.00,0400,0430,00.30,10,12,1012,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
M002,10-12-2022,III,SF01OBURDEN,SBS,1571,06.30,06.30,01.30,5400,00.00,0500,0600,01.00,40,05,4005,S3 TE Cleaning,Conveyor Operation,TE cleaning
M002,10-12-2022,III,SF01OBURDEN,SBS,TAK I,07.00,07.00,01.00,3600,00.00,0500,0600,01.00,40,05,4005,S3 TE Cleaning,Conveyor Operation,TE cleaning
M002,11-12-2022,I,SF01OBURDEN,SBS,1448,02.45,02.45,05.15,18900,00.00,0600,0845,02.45,40,05,4005,S3 TE Cleaning,Conveyor Operation,TE cleaning
M002,11-12-2022,I,SF01OBURDEN,SBS,1448,02.45,02.45,05.15,18900,00.00,1030,1230,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,11-12-2022,I,SF01OBURDEN,SBS,1448,02.45,02.45,05.15,18900,00.00,1230,1300,00.30,45,01,4501,S3 Roller Fixing,Conveyor CMM,Line  roller changing/removal
M002,11-12-2022,I,SF01OBURDEN,SBS,1571,00.30,00.30,07.30,27000,00.00,0600,0830,02.30,40,05,4005,S3 TE Cleaning,Conveyor Operation,TE cleaning
M002,11-12-2022,I,SF01OBURDEN,SBS,1571,00.30,00.30,07.30,27000,00.00,0830,1000,01.30,10,12,1012,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
M002,11-12-2022,I,SF01OBURDEN,SBS,1571,00.30,00.30,07.30,27000,00.00,1000,1230,02.30,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,11-12-2022,I,SF01OBURDEN,SBS,1571,00.30,00.30,07.30,27000,00.00,1230,1300,00.30,45,01,4501,S3 Roller Fixing,Conveyor CMM,Line  roller changing/removal
M002,11-12-2022,I,SF01OBURDEN,SBS,1571,00.30,00.30,07.30,27000,00.00,1300,1330,00.30,10,12,1012,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
M002,11-12-2022,I,SF01OBURDEN,SBS,TAK I,02.00,02.00,06.00,21600,00.00,0600,0845,02.45,40,05,4005,S3 TE Cleaning,Conveyor Operation,TE cleaning
M002,11-12-2022,I,SF01OBURDEN,SBS,TAK I,02.00,02.00,06.00,21600,00.00,0845,0930,00.45,10,12,1012,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
M002,11-12-2022,I,SF01OBURDEN,SBS,TAK I,02.00,02.00,06.00,21600,00.00,1030,1230,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,11-12-2022,I,SF01OBURDEN,SBS,TAK I,02.00,02.00,06.00,21600,00.00,1230,1300,00.30,45,01,4501,S3 Roller Fixing,Conveyor CMM,Line  roller changing/removal
M002,11-12-2022,II,SF01OBURDEN,SBS,1448,04.45,04.45,03.15,11700,00.00,1600,1700,01.00,08,01,0801,Incomming supply voltage tripped,Common Electrical,Feeder tripped on earth fault.
M002,11-12-2022,II,SF01OBURDEN,SBS,1448,04.45,04.45,03.15,11700,00.00,1700,1730,00.30,07,01,0701,Rain,Common Miscellaneous,Rain
M002,11-12-2022,II,SF01OBURDEN,SBS,1448,04.45,04.45,03.15,11700,00.00,1730,1745,00.15,48,99,4899,S1 DH 6.6 KV Tripped,Conveyor Electrical,Others
M002,11-12-2022,II,SF01OBURDEN,SBS,1448,04.45,04.45,03.15,11700,00.00,1900,2030,01.30,08,01,0801,Incomming supply voltage tripped,Common Electrical,Feeder tripped on earth fault.
M002,11-12-2022,II,SF01OBURDEN,SBS,1571,05.00,05.00,03.00,10800,00.00,1600,1700,01.00,08,01,0801,Incomming supply voltage tripped,Common Electrical,Feeder tripped on earth fault.
M002,11-12-2022,II,SF01OBURDEN,SBS,1571,05.00,05.00,03.00,10800,00.00,1700,1730,00.30,07,01,0701,Rain,Common Miscellaneous,Rain
M002,11-12-2022,II,SF01OBURDEN,SBS,1571,05.00,05.00,03.00,10800,00.00,1900,2030,01.30,08,01,0801,Incomming supply voltage tripped,Common Electrical,Feeder tripped on earth fault.
M002,11-12-2022,II,SF01OBURDEN,SBS,TAK I,04.45,04.45,03.15,11700,00.00,1600,1700,01.00,08,01,0801,Incomming supply voltage tripped,Common Electrical,Feeder tripped on earth fault.
M002,11-12-2022,II,SF01OBURDEN,SBS,TAK I,04.45,04.45,03.15,11700,00.00,1700,1730,00.30,07,01,0701,Rain,Common Miscellaneous,Rain
M002,11-12-2022,II,SF01OBURDEN,SBS,TAK I,04.45,04.45,03.15,11700,00.00,1730,1745,00.15,48,99,4899,S1 DH 6.6 KV Tripped,Conveyor Electrical,Others
M002,11-12-2022,II,SF01OBURDEN,SBS,TAK I,04.45,04.45,03.15,11700,00.00,1900,2030,01.30,08,01,0801,Incomming supply voltage tripped,Common Electrical,Feeder tripped on earth fault.
M002,11-12-2022,III,SF01OBURDEN,SBS,1448,06.30,06.30,01.30,5400,00.00,2200,2300,01.00,07,43,0743,late arraival crew (231 area) Pick up van problem,Common Miscellaneous,Pickup unavailable at pickup stand
M002,11-12-2022,III,SF01OBURDEN,SBS,1448,06.30,06.30,01.30,5400,00.00,0400,0430,00.30,44,12,4412,"S2, S5 TE Cleaning due to through cut",Conveyor Vulcanising,Through cut repair work
M002,11-12-2022,III,SF01OBURDEN,SBS,1571,01.30,01.30,06.30,23400,00.00,2200,0400,06.00,07,43,0743,late arraival crew (231 area) Pick up van problem,Common Miscellaneous,Pickup unavailable at pickup stand
M002,11-12-2022,III,SF01OBURDEN,SBS,1571,01.30,01.30,06.30,23400,00.00,0400,0430,00.30,44,12,4412,"S2, S5 TE Cleaning due to through cut",Conveyor Vulcanising,Through cut repair work
M002,11-12-2022,III,SF01OBURDEN,SBS,TAK I,06.30,06.30,01.30,5400,00.00,2200,2300,01.00,07,43,0743,late arraival crew (231 area) Pick up van problem,Common Miscellaneous,Pickup unavailable at pickup stand
M002,11-12-2022,III,SF01OBURDEN,SBS,TAK I,06.30,06.30,01.30,5400,00.00,0400,0430,00.30,44,12,4412,"S2, S5 TE Cleaning due to through cut",Conveyor Vulcanising,Through cut repair work
M002,12-12-2022,I,SF01OBURDEN,SBS,1448,03.00,03.00,05.00,18000,00.00,0600,0700,01.00,07,01,0701,Rain,Common Miscellaneous,Rain
M002,12-12-2022,I,SF01OBURDEN,SBS,1448,03.00,03.00,05.00,18000,00.00,1000,1200,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,12-12-2022,I,SF01OBURDEN,SBS,1448,03.00,03.00,05.00,18000,00.00,1200,1400,02.00,08,01,0801,Feeder no.27 tripped,Common Electrical,Feeder tripped on earth fault.
M002,12-12-2022,I,SF01OBURDEN,SBS,1571,04.00,04.00,04.00,14400,00.00,1000,1300,03.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,12-12-2022,I,SF01OBURDEN,SBS,1571,04.00,04.00,04.00,14400,00.00,1300,1400,01.00,11,39,1139,Bucket no.2 eye welding & bucket re-fixing works,BWE MM,Mc/BW eye changing
M002,12-12-2022,I,SF01OBURDEN,SBS,TAK I,03.00,03.00,05.00,18000,00.00,0600,0700,01.00,07,01,0701,Rain,Common Miscellaneous,Rain
M002,12-12-2022,I,SF01OBURDEN,SBS,TAK I,03.00,03.00,05.00,18000,00.00,1000,1200,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,12-12-2022,I,SF01OBURDEN,SBS,TAK I,03.00,03.00,05.00,18000,00.00,1200,1400,02.00,08,01,0801,Feeder no.27 tripped,Common Electrical,Feeder tripped on earth fault.
M002,12-12-2022,II,SF01OBURDEN,SBS,1448,02.00,02.00,06.00,21600,00.00,1400,2000,06.00,08,01,0801,"Rain & after effect,Feeder no.27 tripped, S7 incoming supply",Common Electrical,Feeder tripped on earth fault.
M002,12-12-2022,II,SF01OBURDEN,SBS,1571,02.00,02.00,06.00,21600,00.00,1400,1730,03.30,11,39,1139,Bucket no.2 eye welding & Bucket re-fixing woks,BWE MM,Mc/BW eye changing
M002,12-12-2022,II,SF01OBURDEN,SBS,1571,02.00,02.00,06.00,21600,00.00,1730,2000,02.30,08,01,0801,Feeder No.27 tripped & S7 incoming supply arranged,Common Electrical,Feeder tripped on earth fault.
M002,12-12-2022,II,SF01OBURDEN,SBS,TAK I,02.00,02.00,06.00,21600,00.00,1400,2000,06.00,08,01,0801,"Rain & after effect, Feeder no.27 tripped, S7 incoming suppl",Common Electrical,Feeder tripped on earth fault.
M002,12-12-2022,III,SF01OBURDEN,SBS,1448,06.30,06.30,01.30,5400,00.00,2200,2230,00.30,00,01,0001,crew arrival,Common Operation,Late arrival/change of crew.
M002,12-12-2022,III,SF01OBURDEN,SBS,1448,06.30,06.30,01.30,5400,00.00,2230,2300,00.30,44,12,4412,S2 & S3 TE cleaning due to Through cut,Conveyor Vulcanising,Through cut repair work
M002,12-12-2022,III,SF01OBURDEN,SBS,1448,06.30,06.30,01.30,5400,00.00,0045,0115,00.30,11,99,1199,S2 & S3 TE cleaning due to through cut,BWE MM,Other works
M002,12-12-2022,III,SF01OBURDEN,SBS,1571,07.30,07.30,00.30,1800,00.00,2200,2230,00.30,44,12,4412,S2 & S3 TE cleaning due to Through cut,Conveyor Vulcanising,Through cut repair work
M002,12-12-2022,III,SF01OBURDEN,SBS,TAK I,07.00,07.00,01.00,3600,00.00,2200,2230,00.30,00,01,0001,crew arrival,Common Operation,Late arrival/change of crew.
M002,12-12-2022,III,SF01OBURDEN,SBS,TAK I,07.00,07.00,01.00,3600,00.00,2230,2300,00.30,44,12,4412,S2 & S3 TE cleaning due to Through cut,Conveyor Vulcanising,Through cut repair work
M002,13-12-2022,I,SF01OBURDEN,SBS,1448,03.30,03.30,04.30,16200,00.00,0900,0930,00.30,45,01,4501,"S2,S5 Roller removal",Conveyor CMM,Line  roller changing/removal
M002,13-12-2022,I,SF01OBURDEN,SBS,1448,03.30,03.30,04.30,16200,00.00,1000,1200,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,13-12-2022,I,SF01OBURDEN,SBS,1448,03.30,03.30,04.30,16200,00.00,1200,1230,00.30,45,01,4501,S3 Roller fixing,Conveyor CMM,Line  roller changing/removal
M002,13-12-2022,I,SF01OBURDEN,SBS,1448,03.30,03.30,04.30,16200,00.00,1230,1330,01.00,48,99,4899,S7 Cable Normalizing work,Conveyor Electrical,Others
M002,13-12-2022,I,SF01OBURDEN,SBS,1448,03.30,03.30,04.30,16200,00.00,1330,1400,00.30,18,99,1899,1448 B2 Not Started,BWE Electrical,Others
M002,13-12-2022,I,SF01OBURDEN,SBS,1571,01.00,00.30,07.30,27000,00.00,0600,0700,01.00,10,01,1001,Track area preparation,BWE Operation,BWE Track Area Preparation
M002,13-12-2022,I,SF01OBURDEN,SBS,1571,01.00,00.30,07.30,27000,00.00,0700,0900,02.00,10,12,1012,M/C Movement & M-2 connect,BWE Operation,BWE Repostioning/movement
M002,13-12-2022,I,SF01OBURDEN,SBS,1571,01.00,00.30,07.30,27000,00.00,0900,0930,00.30,09,01,0901,OB Rear load,Common Other,OB Rear load
M002,13-12-2022,I,SF01OBURDEN,SBS,1571,01.00,00.30,07.30,27000,00.00,1000,1200,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,13-12-2022,I,SF01OBURDEN,SBS,1571,01.00,00.30,07.30,27000,00.00,1200,1230,00.30,45,01,4501,S3 roller fixing,Conveyor CMM,Line  roller changing/removal
M002,13-12-2022,I,SF01OBURDEN,SBS,1571,01.00,00.30,07.30,27000,00.00,1230,1330,01.00,48,99,4899,S7 cable normalized work,Conveyor Electrical,Others
M002,13-12-2022,I,SF01OBURDEN,SBS,1571,01.00,00.30,07.30,27000,00.00,1330,1400,00.30,45,01,4501,"S2,S3 roller removal",Conveyor CMM,Line  roller changing/removal
M002,13-12-2022,I,SF01OBURDEN,SBS,TAK I,04.00,04.00,04.00,14400,00.00,1000,1200,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,13-12-2022,I,SF01OBURDEN,SBS,TAK I,04.00,04.00,04.00,14400,00.00,1200,1230,00.30,45,01,4501,S3 Roller fixing,Conveyor CMM,Line  roller changing/removal
M002,13-12-2022,I,SF01OBURDEN,SBS,TAK I,04.00,04.00,04.00,14400,00.00,1230,1330,01.00,48,99,4899,S7 cable normalized work,Conveyor Electrical,Others
M002,13-12-2022,I,SF01OBURDEN,SBS,TAK I,04.00,04.00,04.00,14400,00.00,1330,1400,00.30,45,01,4501,"S2,S5 roller removal",Conveyor CMM,Line  roller changing/removal
M002,13-12-2022,II,SF01OBURDEN,SBS,1448,02.00,02.00,06.00,21600,00.00,1400,1600,02.00,18,64,1864,belt-2 not started,BWE Electrical,Belt starting trouble
M002,13-12-2022,II,SF01OBURDEN,SBS,1448,02.00,02.00,06.00,21600,00.00,1800,2200,04.00,50,99,5099,231 Front left track hidden to S7 conveyor frame,Tripper Operation,Others
M002,13-12-2022,II,SF01OBURDEN,SBS,1571,02.30,02.00,06.00,21600,00.00,1400,1430,00.30,00,01,0001,crew arrival,Common Operation,Late arrival/change of crew.
M002,13-12-2022,II,SF01OBURDEN,SBS,1571,02.30,02.00,06.00,21600,00.00,1600,1700,01.00,10,99,1099,R/Belt overload acted,BWE Operation,Others
M002,13-12-2022,II,SF01OBURDEN,SBS,1571,02.30,02.00,06.00,21600,00.00,1700,1730,00.30,09,01,0901,OB Rear load,Common Other,OB Rear load
M002,13-12-2022,II,SF01OBURDEN,SBS,1571,02.30,02.00,06.00,21600,00.00,1800,2200,04.00,50,99,5099,231 front left track hidden to S7 conveyor frame,Tripper Operation,Others
M002,13-12-2022,II,SF01OBURDEN,SBS,TAK I,03.30,03.30,04.30,16200,00.00,1400,1430,00.30,00,01,0001,crew arrival,Common Operation,Late arrival/change of crew.
M002,13-12-2022,II,SF01OBURDEN,SBS,TAK I,03.30,03.30,04.30,16200,00.00,1800,2200,04.00,50,99,5099,231 Front left track hidden to S7 conveyor frame,Tripper Operation,Others
M002,13-12-2022,III,SF01OBURDEN,SBS,1448,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,50,99,5099,231 front left track hiddento S7 conveyor frame,Tripper Operation,Others
M002,13-12-2022,III,SF01OBURDEN,SBS,1571,00.30,00.00,08.00,28800,00.00,2200,0530,07.30,50,99,5099,231 front left track hidden to S7 conveyor frame,Tripper Operation,Others
