Duration,Group code,Cause code,stopcode,Remarks,Group code text,Cause code text
00.15,44.0,99.0,4499.0,NS6 ply piece cutting,Conveyor Vulcanising,Others
00.10,45.0,1.0,4501.0,NS2 Line  roller changing/removal,Conveyor CMM,Line  roller changing/removal
00.10,44.0,5.0,4405.0,NS1 Center core cutting,Conveyor Vulcanising,Center core cutting
00.10,44.0,5.0,4405.0,NS1 Center core cutting,Conveyor Vulcanising,Center core cutting
00.15,48.0,16.0,4816.0,NS2 Electrical work/trouble.,Conveyor Electrical,Electrical work/trouble.
00.30,44.0,9.0,4409.0,NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.20,40.0,5.0,4005.0,NS5 TE cleaning,Conveyor Operation,TE cleaning
00.30,40.0,5.0,4005.0,NS6 TE cleaning,Conveyor Operation,TE cleaning
00.15,44.0,99.0,4499.0,NS6 ply piece cutting,Conveyor Vulcanising,Others
00.10,45.0,1.0,4501.0,NS2 Line  roller changing/removal,Conveyor CMM,Line  roller changing/removal
00.10,44.0,5.0,4405.0,NS1 Center core cutting,Conveyor Vulcanising,Center core cutting
00.10,44.0,5.0,4405.0,NS1 Center core cutting,Conveyor Vulcanising,Center core cutting
00.15,48.0,16.0,4816.0,NS2 Electrical work/trouble.,Conveyor Electrical,Electrical work/trouble.
00.30,44.0,9.0,4409.0,NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.20,40.0,5.0,4005.0,NS5 TE cleaning,Conveyor Operation,TE cleaning
00.30,40.0,5.0,4005.0,NS6 TE cleaning,Conveyor Operation,TE cleaning
00.15,44.0,99.0,4499.0,NS6 ply piece cutting,Conveyor Vulcanising,Others
00.10,45.0,1.0,4501.0,NS2 Roller removal,Conveyor CMM,Line  roller changing/removal
00.10,44.0,5.0,4405.0,NS1 Center core cutting,Conveyor Vulcanising,Center core cutting
00.10,44.0,5.0,4405.0,NS1 Center core cutting,Conveyor Vulcanising,Center core cutting
00.15,48.0,16.0,4816.0,NS2 Electrical work/trouble.,Conveyor Electrical,Electrical work/trouble.
00.30,44.0,9.0,4409.0,NS6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.20,40.0,5.0,4005.0,NS5 TE cleaning,Conveyor Operation,TE cleaning
00.30,40.0,5.0,4005.0,NS6 TE cleaning,Conveyor Operation,TE cleaning
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing & S2,S3 piece belt chan",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing & S2,S3 piece belt chan",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing & S2,S3 piece belt chan",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing & S2,S3 piece belt chan",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing & S2,S3 piece belt chan",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing & S2,S3 piece belt chan",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing & S2,S3 Piece belt chan",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing & S2,S3 Piece belt chan",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing & S2,S3 Piece belt chan",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing & S2,S3 Piece belt chan",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing & S2,S3 Piece belt chan",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,"S5,S6 Shifting & Piece belt changing & S2,S3 Piece belt chan",Planned Track shifting,Shifting
08.00,94.0,4.0,9404.0,S3 Piece belt changing,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,S3 Piece belt changing,Unplanned Vulcanising,Conveyor unplanned vulcanising
05.00,37.0,4.0,3704.0,S6 Shifting,Planned Track shifting,Shifting
05.00,37.0,4.0,3704.0,S6 Shifting,Planned Track shifting,Shifting
00.15,44.0,99.0,4499.0,S5 Edge core cutting,Conveyor Vulcanising,Others
00.20,45.0,1.0,4501.0,"S6, S5 3part roller removal",Conveyor CMM,Line  roller changing/removal
00.15,44.0,99.0,4499.0,S5 Edge core cutting,Conveyor Vulcanising,Others
00.20,45.0,1.0,4501.0,"S6, S5 3part roller removal",Conveyor CMM,Line  roller changing/removal
00.30,44.0,12.0,4412.0,"S5,S6 TE Cleaning due to through cut",Conveyor Vulcanising,Through cut repair work
00.20,45.0,1.0,4501.0,S3 Frame no : 17 Roller fixing,Conveyor CMM,Line  roller changing/removal
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.00,45.0,1.0,4501.0,"S1,S6 Roller fixing",Conveyor CMM,Line  roller changing/removal
00.30,45.0,1.0,4501.0,"S2,S3,S6 Return roller",Conveyor CMM,Line  roller changing/removal
00.30,44.0,12.0,4412.0,"S5,S6 TE Cleaning due to through cut",Conveyor Vulcanising,Through cut repair work
00.20,45.0,1.0,4501.0,S3 Frame no : 17 Roller fixing,Conveyor CMM,Line  roller changing/removal
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.00,45.0,1.0,4501.0,"S1,S6 Roller fixing",Conveyor CMM,Line  roller changing/removal
00.30,45.0,1.0,4501.0,"S2,S3,S6 Return roller",Conveyor CMM,Line  roller changing/removal
01.15,44.0,9.0,4409.0,S2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.15,45.0,1.0,4501.0,"S2,S5 Roller removal",Conveyor CMM,Line  roller changing/removal
00.30,10.0,12.0,1012.0,M/C Movement towards TE Cut,BWE Operation,BWE Repostioning/movement
00.15,45.0,1.0,4501.0,"S2,S5 Roller removal",Conveyor CMM,Line  roller changing/removal
01.15,44.0,9.0,4409.0,S2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,44.0,99.0,4499.0,S6 Edge core cutting,Conveyor Vulcanising,Others
00.30,44.0,12.0,4412.0,S2 TE Cleaning due to through cut,Conveyor Vulcanising,Through cut repair work
00.20,45.0,1.0,4501.0,"S6,S5 Return roller",Conveyor CMM,Line  roller changing/removal
00.30,44.0,99.0,4499.0,S6 Edge core cutting,Conveyor Vulcanising,Others
00.30,44.0,12.0,4412.0,S2 TE Cleaning due to through cut,Conveyor Vulcanising,Through cut repair work
00.20,45.0,1.0,4501.0,"S6,S5 Return roller",Conveyor CMM,Line  roller changing/removal
00.45,44.0,12.0,4412.0,S2 TE Cleaning due to through cut,Conveyor Vulcanising,Through cut repair work
00.15,60.0,99.0,6099.0,231 to SPR-11 Sequence cable problem,Spreader Operation,Others
00.30,44.0,12.0,4412.0,S5 TE Cleaning due to through cut,Conveyor Vulcanising,Through cut repair work
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.15,45.0,1.0,4501.0,S2 Roller fixing,Conveyor CMM,Line  roller changing/removal
02.00,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
02.00,10.0,12.0,1012.0,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.45,10.0,12.0,1012.0,BWE Repostioning/movement for S3 Conveyor loading,BWE Operation,BWE Repostioning/movement
00.45,44.0,12.0,4412.0,S2 TE Cleaning due to through cut,Conveyor Vulcanising,Through cut repair work
00.15,60.0,99.0,6099.0,231 to SPR-11 Sequence cable problem,Spreader Operation,Others
00.30,44.0,12.0,4412.0,S5 TE Cleaning due to through cut,Conveyor Vulcanising,Through cut repair work
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.15,45.0,1.0,4501.0,S2 Roller fixing,Conveyor CMM,Line  roller changing/removal
01.00,44.0,9.0,4409.0,S2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,18.0,16.0,1816.0,M/C Belt-3 not started - Electrical trouble,BWE Electrical,Electrical work/trouble.
00.30,44.0,12.0,4412.0,S2 & S5 TE Cleaning due to through cut,Conveyor Vulcanising,Through cut repair work
00.45,20.0,99.0,2099.0,MTC-5 Re-positioning,MTC Operation,Others
00.30,21.0,99.0,2199.0,MTC-11 R/B Hopper cleaning,MTC MM,Other works
01.50,21.0,4.0,2104.0,MTC-11 RHS track De-railed & re-railed,MTC MM,Mc Derailed Track/Roller/Cam/Pin - Reposition/Chg/Repair
00.30,21.0,30.0,2130.0,MTC-11 CRD Drive chain came out & re-fixing,MTC MM,Mc Cable Drum chain/Roller - Adj/Chg/Bolt fixing/Tensioning
01.00,44.0,9.0,4409.0,S2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,44.0,12.0,4412.0,S2 & S5 TE Cleaning due to through cut,Conveyor Vulcanising,Through cut repair work
00.15,44.0,99.0,4499.0,S5 Edge core cutting,Conveyor Vulcanising,Others
01.30,44.0,9.0,4409.0,"S2, S5 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
00.15,44.0,99.0,4499.0,S5 Edge core cutting,Conveyor Vulcanising,Others
01.30,44.0,9.0,4409.0,"S2, S5 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
00.15,44.0,99.0,4499.0,S5 Edge core cutting,Conveyor Vulcanising,Others
01.30,44.0,9.0,4409.0,"S2, S5 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
00.30,44.0,12.0,4412.0,"T5, T2 TE Cleaning due to through cut",Conveyor Vulcanising,Through cut repair work
00.30,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.30,45.0,1.0,4501.0,"S2, S6 Roller removal",Conveyor CMM,Line  roller changing/removal
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.30,44.0,9.0,4409.0,S2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
01.30,18.0,1.0,1801.0,RP Motor alignment,BWE Electrical,Motor inspn/trouble/work.
00.30,44.0,12.0,4412.0,"T5, T2 TE Cleaning due to through cut",Conveyor Vulcanising,Through cut repair work
02.00,21.0,1.0,2101.0,MTC-11 RHS track plate got cut & changing,MTC MM,Mc Track Plate (1/2pad) Chg/Repair works
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.30,21.0,30.0,2130.0,MTC-II Cable drum main chain got cut,MTC MM,Mc Cable Drum chain/Roller - Adj/Chg/Bolt fixing/Tensioning
00.30,44.0,12.0,4412.0,"T5, T2 TE Cleaning due to through cut",Conveyor Vulcanising,Through cut repair work
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.30,44.0,9.0,4409.0,S2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,45.0,1.0,4501.0,"S2, S6 Roller removal",Conveyor CMM,Line  roller changing/removal
00.30,45.0,1.0,4501.0,"S2, S5 Roller removal",Conveyor CMM,Line  roller changing/removal
00.15,45.0,1.0,4501.0,S3 Roller fixing,Conveyor CMM,Line  roller changing/removal
00.15,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.30,45.0,1.0,4501.0,"S2, S5 Roller removal",Conveyor CMM,Line  roller changing/removal
00.15,45.0,1.0,4501.0,S3 Roller fixing,Conveyor CMM,Line  roller changing/removal
00.45,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.45,20.0,99.0,2099.0,MTC-11 & MTC-5 Re-positioning,MTC Operation,Others
00.30,45.0,1.0,4501.0,"S2, S5 Roller removal",Conveyor CMM,Line  roller changing/removal
00.15,45.0,1.0,4501.0,S3 Roller fixing,Conveyor CMM,Line  roller changing/removal
00.15,10.0,12.0,1012.0,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
00.30,10.0,16.0,1016.0,Cross drain pipe removal from cut face,BWE Operation,Foreign material removal from cutface
00.30,44.0,9.0,4409.0,S2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.50,40.0,5.0,4005.0,"S2,S5 TE Cleaning",Conveyor Operation,TE cleaning
01.00,0.0,99.0,99.0,want of SME operator for MTC-11,Common Operation,Others
00.45,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.50,40.0,5.0,4005.0,"S2,S5 TE Cleaning",Conveyor Operation,TE cleaning
00.30,44.0,9.0,4409.0,S2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.50,40.0,5.0,4005.0,"S2,S5 TE Cleaning",Conveyor Operation,TE cleaning
00.30,45.0,1.0,4501.0,"S1, S6 Roller removal",Conveyor CMM,Line  roller changing/removal
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.15,44.0,9.0,4409.0,S2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.15,45.0,1.0,4501.0,S6 Roller fixing,Conveyor CMM,Line  roller changing/removal
00.30,46.0,2.0,4602.0,FST(I) 4th Bottom roller changing,Conveyor CMRR,DH Changing of belt drive gear box in primary LHS
01.00,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.30,45.0,1.0,4501.0,S6 Roller removal,Conveyor CMM,Line  roller changing/removal
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.15,45.0,1.0,4501.0,S6 Roller fixing,Conveyor CMM,Line  roller changing/removal
00.30,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.15,44.0,9.0,4409.0,S2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.15,45.0,1.0,4501.0,S6 Roller fixing,Conveyor CMM,Line  roller changing/removal
00.30,45.0,1.0,4501.0,"S1, S6 Roller removal",Conveyor CMM,Line  roller changing/removal
01.00,44.0,9.0,4409.0,"S5, S2 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
00.30,45.0,1.0,4501.0,"S1, S2 Roller removal",Conveyor CMM,Line  roller changing/removal
01.00,44.0,9.0,4409.0,S5 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.30,20.0,99.0,2099.0,MTC-5 & MTC-11 Re-positioning,MTC Operation,Others
01.00,44.0,9.0,4409.0,"S5, S2 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
00.30,45.0,1.0,4501.0,"S1, S2 Roller removal",Conveyor CMM,Line  roller changing/removal
00.30,40.0,99.0,4099.0,S3 TE Cleaning due to 1571 discharge soil spillage,Conveyor Operation,Other
01.00,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
00.15,44.0,99.0,4499.0,S5 Edge core cutting,Conveyor Vulcanising,Others
01.00,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
00.30,40.0,99.0,4099.0,S3 TE Cleaning due to 1571 discharge soil spillage,Conveyor Operation,Other
01.00,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
00.15,44.0,99.0,4499.0,S5 Edge core cutting,Conveyor Vulcanising,Others
01.00,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
01.30,18.0,99.0,1899.0,D/Boom (Turn table area side) Snub pulley damaged,BWE Electrical,Others
00.30,40.0,99.0,4099.0,S3 TE Cleaning due to 1571 discharge soil spillage,Conveyor Operation,Other
01.00,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
00.15,44.0,99.0,4499.0,S5 Edge core cutting,Conveyor Vulcanising,Others
01.00,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
00.45,0.0,1.0,1.0,Late arrival/change of crew.,Common Operation,Late arrival/change of crew.
00.45,44.0,12.0,4412.0,"S1,S5 TE Cleaning due to through cut",Conveyor Vulcanising,Through cut repair work
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.15,44.0,9.0,4409.0,S7 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,45.0,1.0,4501.0,S6 Frame no : 101 Frame changing work,Conveyor CMM,Line  roller changing/removal
04.15,10.0,99.0,1099.0,D/Boom (Turn table area) Snub pully got cut & Changing,BWE Operation,Others
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.15,44.0,9.0,4409.0,S7 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,45.0,1.0,4501.0,S6 Frame no : 101 Frame changing work,Conveyor CMM,Line  roller changing/removal
00.45,0.0,1.0,1.0,Late arrival/change of crew.,Common Operation,Late arrival/change of crew.
00.45,44.0,12.0,4412.0,"S1,S5 TE Cleaning due to through cut",Conveyor Vulcanising,Through cut repair work
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.15,44.0,9.0,4409.0,S7 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,45.0,1.0,4501.0,S6 Frame no : 101 Frame changing work,Conveyor CMM,Line  roller changing/removal
00.15,10.0,16.0,1016.0,Foreign material removal from cutface,BWE Operation,Foreign material removal from cutface
01.00,44.0,9.0,4409.0,S2 & S5 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.45,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
01.00,44.0,9.0,4409.0,"S2, S3 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
00.45,10.0,12.0,1012.0,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
00.45,28.0,99.0,2899.0,MTC-11 to MTC-5 Sequence trouble,MTC Electrical,Others
01.00,44.0,9.0,4409.0,S2 & S5 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,0.0,58.0,58.0,Poor approach,Common Operation,Poor approach
00.45,10.0,12.0,1012.0,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
01.00,10.0,99.0,1099.0,M/C Loading unit chute Shunting problem,BWE Operation,Others
01.00,40.0,5.0,4005.0,S3 TE Cleaning,Conveyor Operation,TE cleaning
00.30,10.0,12.0,1012.0,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
01.00,40.0,5.0,4005.0,S3 TE Cleaning,Conveyor Operation,TE cleaning
01.00,40.0,5.0,4005.0,S3 TE Cleaning,Conveyor Operation,TE cleaning
02.45,40.0,5.0,4005.0,S3 TE Cleaning,Conveyor Operation,TE cleaning
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.30,45.0,1.0,4501.0,S3 Roller Fixing,Conveyor CMM,Line  roller changing/removal
02.30,40.0,5.0,4005.0,S3 TE Cleaning,Conveyor Operation,TE cleaning
01.30,10.0,12.0,1012.0,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
02.30,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.30,45.0,1.0,4501.0,S3 Roller Fixing,Conveyor CMM,Line  roller changing/removal
00.30,10.0,12.0,1012.0,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
02.45,40.0,5.0,4005.0,S3 TE Cleaning,Conveyor Operation,TE cleaning
00.45,10.0,12.0,1012.0,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.30,45.0,1.0,4501.0,S3 Roller Fixing,Conveyor CMM,Line  roller changing/removal
01.00,8.0,1.0,801.0,Incomming supply voltage tripped,Common Electrical,Feeder tripped on earth fault.
00.30,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
00.15,48.0,99.0,4899.0,S1 DH 6.6 KV Tripped,Conveyor Electrical,Others
01.30,8.0,1.0,801.0,Incomming supply voltage tripped,Common Electrical,Feeder tripped on earth fault.
01.00,8.0,1.0,801.0,Incomming supply voltage tripped,Common Electrical,Feeder tripped on earth fault.
00.30,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
01.30,8.0,1.0,801.0,Incomming supply voltage tripped,Common Electrical,Feeder tripped on earth fault.
01.00,8.0,1.0,801.0,Incomming supply voltage tripped,Common Electrical,Feeder tripped on earth fault.
00.30,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
00.15,48.0,99.0,4899.0,S1 DH 6.6 KV Tripped,Conveyor Electrical,Others
01.30,8.0,1.0,801.0,Incomming supply voltage tripped,Common Electrical,Feeder tripped on earth fault.
01.00,7.0,43.0,743.0,late arraival crew (231 area) Pick up van problem,Common Miscellaneous,Pickup unavailable at pickup stand
00.30,44.0,12.0,4412.0,"S2, S5 TE Cleaning due to through cut",Conveyor Vulcanising,Through cut repair work
06.00,7.0,43.0,743.0,late arraival crew (231 area) Pick up van problem,Common Miscellaneous,Pickup unavailable at pickup stand
