Date,Shift,Material Number,Bench
05-12-2022,I,FG01LIGNITE,LBS
05-12-2022,I,FG01LIGNITE,LBS
05-12-2022,I,FG01LIGNITE,LBS
05-12-2022,I,FG01LIGNITE,LBS
05-12-2022,I,FG01LIGNITE,LBS
05-12-2022,II,FG01LIGNITE,LBS
05-12-2022,II,FG01LIGNITE,LBS
05-12-2022,II,FG01LIGNITE,LBS
05-12-2022,II,FG01LIGNITE,LBS
05-12-2022,II,FG01LIGNITE,LBS
05-12-2022,II,FG01LIGNITE,LBS
05-12-2022,II,FG01LIGNITE,LBS
05-12-2022,II,FG01LIGNITE,LBS
05-12-2022,II,SF01OBURDEN,LBS
05-12-2022,III,FG01LIGNITE,LBS
05-12-2022,III,FG01LIGNITE,LBS
05-12-2022,III,FG01LIGNITE,LBS
05-12-2022,III,FG01LIGNITE,LBS
05-12-2022,III,FG01LIGNITE,LBS
05-12-2022,III,FG01LIGNITE,LBS
06-12-2022,I,FG01LIGNITE,LBS
06-12-2022,I,FG01LIGNITE,LBS
06-12-2022,I,FG01LIGNITE,LBS
06-12-2022,I,FG01LIGNITE,LBS
06-12-2022,I,FG01LIGNITE,LBS
06-12-2022,I,SF01OBURDEN,LBS
06-12-2022,II,FG01LIGNITE,LBS
06-12-2022,II,FG01LIGNITE,LBS
06-12-2022,II,FG01LIGNITE,LBS
06-12-2022,II,FG01LIGNITE,LBS
06-12-2022,II,FG01LIGNITE,LBS
06-12-2022,II,SF01OBURDEN,LBS
06-12-2022,III,FG01LIGNITE,LBS
06-12-2022,III,FG01LIGNITE,LBS
06-12-2022,III,FG01LIGNITE,LBS
06-12-2022,III,FG01LIGNITE,LBS
06-12-2022,III,FG01LIGNITE,LBS
06-12-2022,III,SF01OBURDEN,LBS
07-12-2022,I,FG01LIGNITE,LBS
07-12-2022,I,FG01LIGNITE,LBS
07-12-2022,I,FG01LIGNITE,LBS
07-12-2022,I,FG01LIGNITE,LBS
07-12-2022,I,FG01LIGNITE,LBS
07-12-2022,I,FG01LIGNITE,LBS
07-12-2022,I,FG01LIGNITE,LBS
07-12-2022,I,SF01OBURDEN,LBS
07-12-2022,II,FG01LIGNITE,LBS
07-12-2022,II,FG01LIGNITE,LBS
07-12-2022,II,FG01LIGNITE,LBS
07-12-2022,II,FG01LIGNITE,LBS
07-12-2022,II,FG01LIGNITE,LBS
07-12-2022,II,FG01LIGNITE,LBS
07-12-2022,II,SF01OBURDEN,LBS
07-12-2022,III,FG01LIGNITE,LBS
07-12-2022,III,FG01LIGNITE,LBS
07-12-2022,III,FG01LIGNITE,LBS
07-12-2022,III,FG01LIGNITE,LBS
07-12-2022,III,FG01LIGNITE,LBS
07-12-2022,III,SF01OBURDEN,LBS
07-12-2022,III,SF01OBURDEN,LBS
08-12-2022,I,FG01LIGNITE,LBS
08-12-2022,I,FG01LIGNITE,LBS
08-12-2022,I,FG01LIGNITE,LBS
08-12-2022,I,FG01LIGNITE,LBS
08-12-2022,I,FG01LIGNITE,LBS
08-12-2022,I,FG01LIGNITE,LBS
08-12-2022,II,FG01LIGNITE,LBS
08-12-2022,II,FG01LIGNITE,LBS
08-12-2022,II,FG01LIGNITE,LBS
08-12-2022,II,FG01LIGNITE,LBS
08-12-2022,II,FG01LIGNITE,LBS
08-12-2022,III,FG01LIGNITE,LBS
08-12-2022,III,FG01LIGNITE,LBS
08-12-2022,III,FG01LIGNITE,LBS
08-12-2022,III,FG01LIGNITE,LBS
08-12-2022,III,FG01LIGNITE,LBS
08-12-2022,III,FG01LIGNITE,LBS
09-12-2022,I,FG01LIGNITE,LBS
09-12-2022,I,FG01LIGNITE,LBS
09-12-2022,I,FG01LIGNITE,LBS
09-12-2022,I,FG01LIGNITE,LBS
09-12-2022,I,FG01LIGNITE,LBS
09-12-2022,I,FG01LIGNITE,LBS
09-12-2022,I,FG01LIGNITE,LBS
09-12-2022,I,FG01LIGNITE,LBS
09-12-2022,I,FG01LIGNITE,LBS
09-12-2022,II,FG01LIGNITE,LBS
09-12-2022,II,FG01LIGNITE,LBS
09-12-2022,II,FG01LIGNITE,LBS
09-12-2022,II,FG01LIGNITE,LBS
09-12-2022,II,FG01LIGNITE,LBS
09-12-2022,II,FG01LIGNITE,LBS
09-12-2022,II,FG01LIGNITE,LBS
09-12-2022,III,FG01LIGNITE,LBS
09-12-2022,III,FG01LIGNITE,LBS
09-12-2022,III,FG01LIGNITE,LBS
09-12-2022,III,FG01LIGNITE,LBS
09-12-2022,III,FG01LIGNITE,LBS
09-12-2022,III,FG01LIGNITE,LBS
09-12-2022,III,FG01LIGNITE,LBS
09-12-2022,III,FG01LIGNITE,LBS
10-12-2022,I,FG01LIGNITE,LBS
10-12-2022,I,FG01LIGNITE,LBS
10-12-2022,I,FG01LIGNITE,LBS
10-12-2022,I,FG01LIGNITE,LBS
10-12-2022,I,FG01LIGNITE,LBS
10-12-2022,I,FG01LIGNITE,LBS
10-12-2022,I,FG01LIGNITE,LBS
10-12-2022,I,FG01LIGNITE,LBS
10-12-2022,II,FG01LIGNITE,LBS
10-12-2022,II,FG01LIGNITE,LBS
10-12-2022,II,FG01LIGNITE,LBS
10-12-2022,II,FG01LIGNITE,LBS
10-12-2022,II,FG01LIGNITE,LBS
10-12-2022,II,FG01LIGNITE,LBS
10-12-2022,II,FG01LIGNITE,LBS
10-12-2022,III,FG01LIGNITE,LBS
10-12-2022,III,FG01LIGNITE,LBS
10-12-2022,III,FG01LIGNITE,LBS
10-12-2022,III,FG01LIGNITE,LBS
11-12-2022,I,FG01LIGNITE,LBS
11-12-2022,I,FG01LIGNITE,LBS
11-12-2022,I,FG01LIGNITE,LBS
11-12-2022,I,FG01LIGNITE,LBS
11-12-2022,I,FG01LIGNITE,LBS
11-12-2022,I,FG01LIGNITE,LBS
11-12-2022,I,FG01LIGNITE,LBS
11-12-2022,I,FG01LIGNITE,LBS
11-12-2022,II,FG01LIGNITE,LBS
11-12-2022,II,FG01LIGNITE,LBS
11-12-2022,II,FG01LIGNITE,LBS
11-12-2022,II,FG01LIGNITE,LBS
11-12-2022,II,FG01LIGNITE,LBS
11-12-2022,II,FG01LIGNITE,LBS
11-12-2022,III,FG01LIGNITE,LBS
11-12-2022,III,FG01LIGNITE,LBS
11-12-2022,III,FG01LIGNITE,LBS
11-12-2022,III,FG01LIGNITE,LBS
11-12-2022,III,FG01LIGNITE,LBS
11-12-2022,III,SF01OBURDEN,LBS
12-12-2022,I,FG01LIGNITE,LBS
12-12-2022,I,FG01LIGNITE,LBS
12-12-2022,I,FG01LIGNITE,LBS
12-12-2022,I,FG01LIGNITE,LBS
12-12-2022,I,FG01LIGNITE,LBS
12-12-2022,I,FG01LIGNITE,LBS
12-12-2022,I,FG01LIGNITE,LBS
12-12-2022,I,FG01LIGNITE,LBS
12-12-2022,I,FG01LIGNITE,LBS
12-12-2022,I,FG01LIGNITE,LBS
12-12-2022,II,FG01LIGNITE,LBS
12-12-2022,II,FG01LIGNITE,LBS
12-12-2022,II,FG01LIGNITE,LBS
12-12-2022,II,FG01LIGNITE,LBS
12-12-2022,II,FG01LIGNITE,LBS
12-12-2022,II,SF01OBURDEN,LBS
12-12-2022,III,FG01LIGNITE,LBS
12-12-2022,III,FG01LIGNITE,LBS
12-12-2022,III,FG01LIGNITE,LBS
12-12-2022,III,FG01LIGNITE,LBS
12-12-2022,III,FG01LIGNITE,LBS
12-12-2022,III,FG01LIGNITE,LBS
12-12-2022,III,FG01LIGNITE,LBS
12-12-2022,III,SF01OBURDEN,LBS
13-12-2022,I,FG01LIGNITE,LBS
13-12-2022,I,FG01LIGNITE,LBS
13-12-2022,I,FG01LIGNITE,LBS
13-12-2022,I,FG01LIGNITE,LBS
13-12-2022,I,FG01LIGNITE,LBS
13-12-2022,I,FG01LIGNITE,LBS
13-12-2022,I,FG01LIGNITE,LBS
13-12-2022,I,FG01LIGNITE,LBS
13-12-2022,II,FG01LIGNITE,LBS
13-12-2022,II,FG01LIGNITE,LBS
13-12-2022,II,FG01LIGNITE,LBS
13-12-2022,II,FG01LIGNITE,LBS
13-12-2022,II,SF01OBURDEN,LBS
13-12-2022,III,FG01LIGNITE,LBS
13-12-2022,III,FG01LIGNITE,LBS
13-12-2022,III,FG01LIGNITE,LBS
13-12-2022,III,FG01LIGNITE,LBS
13-12-2022,III,FG01LIGNITE,LBS
13-12-2022,III,FG01LIGNITE,LBS
13-12-2022,III,SF01OBURDEN,LBS
14-12-2022,I,FG01LIGNITE,LBS
14-12-2022,I,FG01LIGNITE,LBS
14-12-2022,I,FG01LIGNITE,LBS
14-12-2022,I,FG01LIGNITE,LBS
14-12-2022,I,FG01LIGNITE,LBS
14-12-2022,I,FG01LIGNITE,LBS
14-12-2022,I,SF01OBURDEN,LBS
14-12-2022,II,FG01LIGNITE,LBS
14-12-2022,II,FG01LIGNITE,LBS
14-12-2022,II,FG01LIGNITE,LBS
14-12-2022,II,FG01LIGNITE,LBS
14-12-2022,II,FG01LIGNITE,LBS
14-12-2022,II,FG01LIGNITE,LBS
14-12-2022,II,SF01OBURDEN,LBS
14-12-2022,II,SF01OBURDEN,LBS
14-12-2022,III,FG01LIGNITE,LBS
14-12-2022,III,FG01LIGNITE,LBS
14-12-2022,III,FG01LIGNITE,LBS
14-12-2022,III,FG01LIGNITE,LBS
15-12-2022,I,FG01LIGNITE,LBS
15-12-2022,I,FG01LIGNITE,LBS
15-12-2022,I,FG01LIGNITE,LBS
15-12-2022,I,FG01LIGNITE,LBS
15-12-2022,I,FG01LIGNITE,LBS
15-12-2022,I,FG01LIGNITE,LBS
15-12-2022,I,FG01LIGNITE,LBS
15-12-2022,I,SF01OBURDEN,LBS
15-12-2022,II,FG01LIGNITE,LBS
15-12-2022,II,FG01LIGNITE,LBS
15-12-2022,II,FG01LIGNITE,LBS
15-12-2022,II,FG01LIGNITE,LBS
15-12-2022,II,FG01LIGNITE,LBS
15-12-2022,II,FG01LIGNITE,LBS
15-12-2022,II,FG01LIGNITE,LBS
15-12-2022,II,FG01LIGNITE,LBS
15-12-2022,II,FG01LIGNITE,LBS
15-12-2022,II,FG01LIGNITE,LBS
15-12-2022,II,FG01LIGNITE,LBS
15-12-2022,III,FG01LIGNITE,LBS
15-12-2022,III,FG01LIGNITE,LBS
15-12-2022,III,FG01LIGNITE,LBS
15-12-2022,III,FG01LIGNITE,LBS
15-12-2022,III,FG01LIGNITE,LBS
15-12-2022,III,FG01LIGNITE,LBS
15-12-2022,III,FG01LIGNITE,LBS
16-12-2022,I,FG01LIGNITE,LBS
16-12-2022,I,FG01LIGNITE,LBS
16-12-2022,I,FG01LIGNITE,LBS
16-12-2022,I,FG01LIGNITE,LBS
16-12-2022,I,FG01LIGNITE,LBS
16-12-2022,I,FG01LIGNITE,LBS
16-12-2022,I,FG01LIGNITE,LBS
16-12-2022,I,FG01LIGNITE,LBS
16-12-2022,I,FG01LIGNITE,LBS
16-12-2022,I,FG01LIGNITE,LBS
16-12-2022,II,FG01LIGNITE,LBS
16-12-2022,II,FG01LIGNITE,LBS
16-12-2022,II,FG01LIGNITE,LBS
16-12-2022,II,FG01LIGNITE,LBS
16-12-2022,II,FG01LIGNITE,LBS
16-12-2022,II,FG01LIGNITE,LBS
16-12-2022,II,FG01LIGNITE,LBS
16-12-2022,II,FG01LIGNITE,LBS
16-12-2022,II,FG01LIGNITE,LBS
16-12-2022,II,FG01LIGNITE,LBS
16-12-2022,II,FG01LIGNITE,LBS
16-12-2022,III,FG01LIGNITE,LBS
16-12-2022,III,FG01LIGNITE,LBS
16-12-2022,III,FG01LIGNITE,LBS
16-12-2022,III,FG01LIGNITE,LBS
16-12-2022,III,FG01LIGNITE,LBS
16-12-2022,III,FG01LIGNITE,LBS
16-12-2022,III,FG01LIGNITE,LBS
16-12-2022,III,FG01LIGNITE,LBS
16-12-2022,III,FG01LIGNITE,LBS
17-12-2022,I,FG01LIGNITE,LBS
17-12-2022,I,FG01LIGNITE,LBS
17-12-2022,I,FG01LIGNITE,LBS
17-12-2022,I,FG01LIGNITE,LBS
17-12-2022,I,FG01LIGNITE,LBS
17-12-2022,I,FG01LIGNITE,LBS
17-12-2022,I,FG01LIGNITE,LBS
17-12-2022,I,FG01LIGNITE,LBS
17-12-2022,I,SF01OBURDEN,LBS
17-12-2022,II,FG01LIGNITE,LBS
17-12-2022,II,FG01LIGNITE,LBS
17-12-2022,II,FG01LIGNITE,LBS
17-12-2022,II,FG01LIGNITE,LBS
17-12-2022,II,FG01LIGNITE,LBS
17-12-2022,II,FG01LIGNITE,LBS
17-12-2022,III,FG01LIGNITE,LBS
17-12-2022,III,FG01LIGNITE,LBS
17-12-2022,III,FG01LIGNITE,LBS
17-12-2022,III,FG01LIGNITE,LBS
18-12-2022,I,FG01LIGNITE,LBS
18-12-2022,I,FG01LIGNITE,LBS
18-12-2022,I,FG01LIGNITE,LBS
18-12-2022,I,FG01LIGNITE,LBS
18-12-2022,I,FG01LIGNITE,LBS
18-12-2022,I,FG01LIGNITE,LBS
18-12-2022,I,FG01LIGNITE,LBS
18-12-2022,I,SF01OBURDEN,LBS
18-12-2022,II,FG01LIGNITE,LBS
18-12-2022,II,FG01LIGNITE,LBS
18-12-2022,II,FG01LIGNITE,LBS
18-12-2022,II,FG01LIGNITE,LBS
18-12-2022,II,FG01LIGNITE,LBS
18-12-2022,II,FG01LIGNITE,LBS
18-12-2022,III,FG01LIGNITE,LBS
18-12-2022,III,FG01LIGNITE,LBS
18-12-2022,III,FG01LIGNITE,LBS
18-12-2022,III,FG01LIGNITE,LBS
18-12-2022,III,FG01LIGNITE,LBS
18-12-2022,III,FG01LIGNITE,LBS
18-12-2022,III,FG01LIGNITE,LBS
18-12-2022,III,FG01LIGNITE,LBS
19-12-2022,I,FG01LIGNITE,LBS
19-12-2022,I,FG01LIGNITE,LBS
19-12-2022,I,FG01LIGNITE,LBS
19-12-2022,I,FG01LIGNITE,LBS
19-12-2022,I,FG01LIGNITE,LBS
19-12-2022,I,FG01LIGNITE,LBS
19-12-2022,I,FG01LIGNITE,LBS
19-12-2022,I,SF01OBURDEN,LBS
19-12-2022,II,FG01LIGNITE,LBS
19-12-2022,II,FG01LIGNITE,LBS
19-12-2022,II,FG01LIGNITE,LBS
19-12-2022,II,FG01LIGNITE,LBS
19-12-2022,III,FG01LIGNITE,LBS
19-12-2022,III,FG01LIGNITE,LBS
20-12-2022,I,FG01LIGNITE,LBS
20-12-2022,I,FG01LIGNITE,LBS
20-12-2022,I,FG01LIGNITE,LBS
20-12-2022,I,FG01LIGNITE,LBS
20-12-2022,I,FG01LIGNITE,LBS
20-12-2022,I,FG01LIGNITE,LBS
20-12-2022,I,FG01LIGNITE,LBS
20-12-2022,I,SF01OBURDEN,LBS
20-12-2022,II,FG01LIGNITE,LBS
20-12-2022,II,FG01LIGNITE,LBS
20-12-2022,II,FG01LIGNITE,LBS
20-12-2022,II,FG01LIGNITE,LBS
20-12-2022,III,FG01LIGNITE,LBS
20-12-2022,III,FG01LIGNITE,LBS
20-12-2022,III,FG01LIGNITE,LBS
20-12-2022,III,FG01LIGNITE,LBS
20-12-2022,III,FG01LIGNITE,LBS
20-12-2022,III,FG01LIGNITE,LBS
20-12-2022,III,FG01LIGNITE,LBS
20-12-2022,III,FG01LIGNITE,LBS
20-12-2022,III,FG01LIGNITE,LBS
20-12-2022,III,FG01LIGNITE,LBS
20-12-2022,III,FG01LIGNITE,LBS
21-12-2022,I,FG01LIGNITE,LBS
21-12-2022,I,FG01LIGNITE,LBS
21-12-2022,I,FG01LIGNITE,LBS
21-12-2022,I,FG01LIGNITE,LBS
21-12-2022,I,FG01LIGNITE,LBS
21-12-2022,I,FG01LIGNITE,LBS
21-12-2022,I,FG01LIGNITE,LBS
21-12-2022,I,FG01LIGNITE,LBS
21-12-2022,I,FG01LIGNITE,LBS
21-12-2022,II,FG01LIGNITE,LBS
21-12-2022,II,FG01LIGNITE,LBS
21-12-2022,II,FG01LIGNITE,LBS
21-12-2022,II,FG01LIGNITE,LBS
21-12-2022,II,FG01LIGNITE,LBS
21-12-2022,II,FG01LIGNITE,LBS
21-12-2022,II,FG01LIGNITE,LBS
21-12-2022,II,FG01LIGNITE,LBS
21-12-2022,II,FG01LIGNITE,LBS
21-12-2022,II,FG01LIGNITE,LBS
21-12-2022,II,FG01LIGNITE,LBS
21-12-2022,III,FG01LIGNITE,LBS
21-12-2022,III,FG01LIGNITE,LBS
21-12-2022,III,FG01LIGNITE,LBS
21-12-2022,III,FG01LIGNITE,LBS
21-12-2022,III,FG01LIGNITE,LBS
21-12-2022,III,FG01LIGNITE,LBS
22-12-2022,I,FG01LIGNITE,LBS
22-12-2022,I,FG01LIGNITE,LBS
22-12-2022,I,FG01LIGNITE,LBS
22-12-2022,I,FG01LIGNITE,LBS
22-12-2022,I,SF01OBURDEN,LBS
22-12-2022,II,FG01LIGNITE,LBS
22-12-2022,II,FG01LIGNITE,LBS
22-12-2022,II,FG01LIGNITE,LBS
22-12-2022,II,FG01LIGNITE,LBS
22-12-2022,II,SF01OBURDEN,LBS
22-12-2022,III,FG01LIGNITE,LBS
22-12-2022,III,FG01LIGNITE,LBS
22-12-2022,III,FG01LIGNITE,LBS
22-12-2022,III,FG01LIGNITE,LBS
22-12-2022,III,FG01LIGNITE,LBS
23-12-2022,I,FG01LIGNITE,LBS
23-12-2022,I,FG01LIGNITE,LBS
23-12-2022,I,FG01LIGNITE,LBS
23-12-2022,I,FG01LIGNITE,LBS
23-12-2022,I,FG01LIGNITE,LBS
23-12-2022,II,FG01LIGNITE,LBS
23-12-2022,II,FG01LIGNITE,LBS
23-12-2022,II,FG01LIGNITE,LBS
23-12-2022,III,FG01LIGNITE,LBS
23-12-2022,III,FG01LIGNITE,LBS
23-12-2022,III,FG01LIGNITE,LBS
23-12-2022,III,FG01LIGNITE,LBS
23-12-2022,III,FG01LIGNITE,LBS
24-12-2022,I,FG01LIGNITE,LBS
24-12-2022,I,FG01LIGNITE,LBS
24-12-2022,I,FG01LIGNITE,LBS
24-12-2022,II,FG01LIGNITE,LBS
24-12-2022,II,FG01LIGNITE,LBS
24-12-2022,II,FG01LIGNITE,LBS
24-12-2022,II,FG01LIGNITE,LBS
24-12-2022,II,FG01LIGNITE,LBS
24-12-2022,II,FG01LIGNITE,LBS
24-12-2022,III,FG01LIGNITE,LBS
24-12-2022,III,FG01LIGNITE,LBS
24-12-2022,III,FG01LIGNITE,LBS
25-12-2022,I,FG01LIGNITE,LBS
25-12-2022,I,FG01LIGNITE,LBS
25-12-2022,I,FG01LIGNITE,LBS
25-12-2022,I,FG01LIGNITE,LBS
25-12-2022,I,FG01LIGNITE,LBS
25-12-2022,I,FG01LIGNITE,LBS
25-12-2022,I,FG01LIGNITE,LBS
25-12-2022,I,FG01LIGNITE,LBS
25-12-2022,I,FG01LIGNITE,LBS
25-12-2022,I,FG01LIGNITE,LBS
25-12-2022,II,FG01LIGNITE,LBS
25-12-2022,II,FG01LIGNITE,LBS
25-12-2022,II,FG01LIGNITE,LBS
25-12-2022,II,FG01LIGNITE,LBS
25-12-2022,II,FG01LIGNITE,LBS
25-12-2022,II,SF01OBURDEN,LBS
25-12-2022,III,FG01LIGNITE,LBS
25-12-2022,III,FG01LIGNITE,LBS
25-12-2022,III,FG01LIGNITE,LBS
26-12-2022,I,FG01LIGNITE,LBS
26-12-2022,I,FG01LIGNITE,LBS
26-12-2022,I,FG01LIGNITE,LBS
26-12-2022,I,FG01LIGNITE,LBS
26-12-2022,I,FG01LIGNITE,LBS
26-12-2022,I,FG01LIGNITE,LBS
26-12-2022,I,FG01LIGNITE,LBS
26-12-2022,I,FG01LIGNITE,LBS
26-12-2022,II,FG01LIGNITE,LBS
26-12-2022,II,FG01LIGNITE,LBS
26-12-2022,II,FG01LIGNITE,LBS
26-12-2022,II,FG01LIGNITE,LBS
26-12-2022,II,FG01LIGNITE,LBS
26-12-2022,II,FG01LIGNITE,LBS
26-12-2022,III,FG01LIGNITE,LBS
26-12-2022,III,FG01LIGNITE,LBS
27-12-2022,I,FG01LIGNITE,LBS
27-12-2022,I,FG01LIGNITE,LBS
27-12-2022,II,FG01LIGNITE,LBS
27-12-2022,II,FG01LIGNITE,LBS
27-12-2022,III,FG01LIGNITE,LBS
27-12-2022,III,FG01LIGNITE,LBS
28-12-2022,I,FG01LIGNITE,LBS
28-12-2022,I,FG01LIGNITE,LBS
28-12-2022,I,FG01LIGNITE,LBS
28-12-2022,I,FG01LIGNITE,LBS
28-12-2022,I,FG01LIGNITE,LBS
28-12-2022,I,FG01LIGNITE,LBS
28-12-2022,I,FG01LIGNITE,LBS
28-12-2022,II,FG01LIGNITE,LBS
28-12-2022,II,FG01LIGNITE,LBS
28-12-2022,II,FG01LIGNITE,LBS
28-12-2022,III,FG01LIGNITE,LBS
28-12-2022,III,FG01LIGNITE,LBS
28-12-2022,III,FG01LIGNITE,LBS
29-12-2022,I,FG01LIGNITE,LBS
29-12-2022,I,FG01LIGNITE,LBS
29-12-2022,I,FG01LIGNITE,LBS
29-12-2022,I,FG01LIGNITE,LBS
29-12-2022,II,FG01LIGNITE,LBS
29-12-2022,II,FG01LIGNITE,LBS
29-12-2022,II,FG01LIGNITE,LBS
29-12-2022,III,FG01LIGNITE,LBS
29-12-2022,III,FG01LIGNITE,LBS
30-12-2022,I,FG01LIGNITE,LBS
30-12-2022,I,FG01LIGNITE,LBS
30-12-2022,I,FG01LIGNITE,LBS
30-12-2022,I,FG01LIGNITE,LBS
30-12-2022,II,FG01LIGNITE,LBS
30-12-2022,II,FG01LIGNITE,LBS
30-12-2022,II,FG01LIGNITE,LBS
30-12-2022,II,FG01LIGNITE,LBS
30-12-2022,III,FG01LIGNITE,LBS
30-12-2022,III,FG01LIGNITE,LBS
30-12-2022,III,FG01LIGNITE,LBS
31-12-2022,I,FG01LIGNITE,LBS
31-12-2022,I,FG01LIGNITE,LBS
31-12-2022,I,FG01LIGNITE,LBS
31-12-2022,I,FG01LIGNITE,LBS
31-12-2022,I,SF01OBURDEN,LBS
31-12-2022,I,SF01OBURDEN,LBS
31-12-2022,I,SF01OBURDEN,LBS
31-12-2022,I,SF01OBURDEN,LBS
31-12-2022,II,FG01LIGNITE,LBS
31-12-2022,II,FG01LIGNITE,LBS
31-12-2022,II,FG01LIGNITE,LBS
31-12-2022,II,SF01OBURDEN,LBS
31-12-2022,II,SF01OBURDEN,LBS
31-12-2022,II,SF01OBURDEN,LBS
31-12-2022,III,FG01LIGNITE,LBS
31-12-2022,III,FG01LIGNITE,LBS
31-12-2022,III,FG01LIGNITE,LBS
31-12-2022,III,SF01OBURDEN,LBS
31-12-2022,III,SF01OBURDEN,LBS
31-12-2022,III,SF01OBURDEN,LBS
01-12-2022,I,FG01LIGNITE,LHS
01-12-2022,I,FG01LIGNITE,LHS
01-12-2022,I,FG01LIGNITE,LHS
01-12-2022,I,FG01LIGNITE,LHS
01-12-2022,I,FG01LIGNITE,LHS
01-12-2022,I,FG01LIGNITE,LHS
01-12-2022,I,FG01LIGNITE,LHS
01-12-2022,I,FG01LIGNITE,LHS
01-12-2022,II,FG01LIGNITE,LHS
01-12-2022,II,FG01LIGNITE,LHS
01-12-2022,II,FG01LIGNITE,LHS
01-12-2022,II,FG01LIGNITE,LHS
01-12-2022,II,FG01LIGNITE,LHS
01-12-2022,II,FG01LIGNITE,LHS
01-12-2022,II,FG01LIGNITE,LHS
01-12-2022,II,FG01LIGNITE,LHS
01-12-2022,II,FG01LIGNITE,LHS
01-12-2022,II,FG01LIGNITE,LHS
01-12-2022,III,FG01LIGNITE,LHS
01-12-2022,III,FG01LIGNITE,LHS
01-12-2022,III,FG01LIGNITE,LHS
01-12-2022,III,FG01LIGNITE,LHS
01-12-2022,III,FG01LIGNITE,LHS
01-12-2022,III,FG01LIGNITE,LHS
01-12-2022,III,FG01LIGNITE,LHS
02-12-2022,I,FG01LIGNITE,LHS
02-12-2022,I,FG01LIGNITE,LHS
02-12-2022,I,FG01LIGNITE,LHS
02-12-2022,I,FG01LIGNITE,LHS
02-12-2022,I,FG01LIGNITE,LHS
02-12-2022,I,FG01LIGNITE,LHS
02-12-2022,I,FG01LIGNITE,LHS
02-12-2022,I,FG01LIGNITE,LHS
02-12-2022,I,FG01LIGNITE,LHS
02-12-2022,II,FG01LIGNITE,LHS
02-12-2022,II,FG01LIGNITE,LHS
02-12-2022,II,FG01LIGNITE,LHS
02-12-2022,II,FG01LIGNITE,LHS
02-12-2022,II,FG01LIGNITE,LHS
02-12-2022,II,FG01LIGNITE,LHS
02-12-2022,II,FG01LIGNITE,LHS
02-12-2022,II,FG01LIGNITE,LHS
02-12-2022,II,FG01LIGNITE,LHS
02-12-2022,III,FG01LIGNITE,LHS
02-12-2022,III,FG01LIGNITE,LHS
02-12-2022,III,FG01LIGNITE,LHS
02-12-2022,III,FG01LIGNITE,LHS
02-12-2022,III,FG01LIGNITE,LHS
02-12-2022,III,FG01LIGNITE,LHS
02-12-2022,III,FG01LIGNITE,LHS
02-12-2022,III,FG01LIGNITE,LHS
02-12-2022,III,FG01LIGNITE,LHS
03-12-2022,I,FG01LIGNITE,LHS
03-12-2022,I,FG01LIGNITE,LHS
03-12-2022,I,FG01LIGNITE,LHS
03-12-2022,I,FG01LIGNITE,LHS
03-12-2022,I,FG01LIGNITE,LHS
03-12-2022,I,FG01LIGNITE,LHS
03-12-2022,II,FG01LIGNITE,LHS
03-12-2022,II,FG01LIGNITE,LHS
03-12-2022,II,FG01LIGNITE,LHS
03-12-2022,II,FG01LIGNITE,LHS
03-12-2022,II,FG01LIGNITE,LHS
03-12-2022,II,FG01LIGNITE,LHS
03-12-2022,II,FG01LIGNITE,LHS
03-12-2022,II,FG01LIGNITE,LHS
03-12-2022,II,FG01LIGNITE,LHS
03-12-2022,II,FG01LIGNITE,LHS
03-12-2022,III,FG01LIGNITE,LHS
03-12-2022,III,FG01LIGNITE,LHS
03-12-2022,III,FG01LIGNITE,LHS
03-12-2022,III,FG01LIGNITE,LHS
03-12-2022,III,FG01LIGNITE,LHS
03-12-2022,III,FG01LIGNITE,LHS
03-12-2022,III,FG01LIGNITE,LHS
03-12-2022,III,FG01LIGNITE,LHS
04-12-2022,I,FG01LIGNITE,LHS
04-12-2022,I,FG01LIGNITE,LHS
04-12-2022,I,FG01LIGNITE,LHS
04-12-2022,I,FG01LIGNITE,LHS
04-12-2022,I,FG01LIGNITE,LHS
04-12-2022,I,FG01LIGNITE,LHS
04-12-2022,I,FG01LIGNITE,LHS
04-12-2022,I,FG01LIGNITE,LHS
04-12-2022,I,FG01LIGNITE,LHS
04-12-2022,II,FG01LIGNITE,LHS
04-12-2022,II,FG01LIGNITE,LHS
04-12-2022,II,FG01LIGNITE,LHS
04-12-2022,II,FG01LIGNITE,LHS
04-12-2022,II,FG01LIGNITE,LHS
04-12-2022,II,FG01LIGNITE,LHS
04-12-2022,II,FG01LIGNITE,LHS
04-12-2022,III,FG01LIGNITE,LHS
04-12-2022,III,FG01LIGNITE,LHS
04-12-2022,III,FG01LIGNITE,LHS
04-12-2022,III,FG01LIGNITE,LHS
04-12-2022,III,FG01LIGNITE,LHS
05-12-2022,I,FG01LIGNITE,LHS
05-12-2022,I,FG01LIGNITE,LHS
05-12-2022,I,FG01LIGNITE,LHS
05-12-2022,I,FG01LIGNITE,LHS
05-12-2022,I,FG01LIGNITE,LHS
05-12-2022,I,FG01LIGNITE,LHS
05-12-2022,I,FG01LIGNITE,LHS
05-12-2022,I,FG01LIGNITE,LHS
05-12-2022,II,FG01LIGNITE,LHS
05-12-2022,II,FG01LIGNITE,LHS
05-12-2022,II,FG01LIGNITE,LHS
05-12-2022,II,FG01LIGNITE,LHS
05-12-2022,II,FG01LIGNITE,LHS
05-12-2022,II,FG01LIGNITE,LHS
